,Date,Prices
1784,2022-03-04,39400.585938
1785,2022-03-05,38419.984375
1786,2022-03-06,38062.039063
1787,2022-03-07,38737.269531
1788,2022-03-08,41982.925781
1789,2022-03-09,39437.460938
1790,2022-03-10,38794.972656
1791,2022-03-11,38904.011719
1792,2022-03-12,37849.664063
1793,2022-03-13,39666.753906
1794,2022-03-14,39338.785156
1795,2022-03-15,41143.929688
1796,2022-03-16,40951.378906
1797,2022-03-17,41801.15625
1798,2022-03-18,42190.652344
1799,2022-03-19,41247.824219
1800,2022-03-20,41077.996094
1801,2022-03-21,42358.808594
1802,2022-03-22,42892.957031
1803,2022-03-23,43960.933594
1804,2022-03-24,44348.730469
1805,2022-03-25,44500.828125
1806,2022-03-26,46820.492188
1807,2022-03-27,47128.003906
1808,2022-03-28,47465.730469
1809,2022-03-29,47062.664063
1810,2022-03-30,45538.675781
1811,2022-03-31,46281.644531
1812,2022-04-01,45868.949219
1813,2022-04-02,46453.566406
1814,2022-04-03,46622.675781
1815,2022-04-04,45555.992188
1816,2022-04-05,43206.738281
1817,2022-04-06,43503.847656
1818,2022-04-07,42287.664063
1819,2022-04-08,42782.136719
1820,2022-04-09,42207.671875
1821,2022-04-10,39521.902344
1822,2022-04-11,40127.183594
1823,2022-04-12,41166.730469
1824,2022-04-13,39935.515625
1825,2022-04-14,40553.464844
1826,2022-04-15,40424.484375
1827,2022-04-16,39716.953125
1828,2022-04-17,40826.214844
1829,2022-04-18,41502.75
1830,2022-04-19,41374.378906
1831,2022-04-20,40527.363281
1832,2022-04-21,39740.320313
1833,2022-04-22,39486.730469
1834,2022-04-23,39469.292969
1835,2022-04-24,40458.308594
1836,2022-04-25,38117.460938
1837,2022-04-26,39241.121094
1838,2022-04-27,39773.828125
1839,2022-04-28,38609.824219
1840,2022-04-29,37714.875
1841,2022-04-30,38469.09375
1842,2022-05-01,38529.328125
1843,2022-05-02,37750.453125
1844,2022-05-03,39698.371094
1845,2022-05-04,36575.140625
1846,2022-05-05,36040.921875
1847,2022-05-06,35501.953125
1848,2022-05-07,34059.265625
1849,2022-05-08,30296.953125
1850,2022-05-09,31022.90625
1851,2022-05-10,28936.355469
1852,2022-05-11,29047.751953
1853,2022-05-12,29283.103516
1854,2022-05-13,30101.265625
1855,2022-05-14,31305.113281
1856,2022-05-15,29862.917969
1857,2022-05-16,30425.857422
1858,2022-05-17,28720.271484
1859,2022-05-18,30314.333984
1860,2022-05-19,29200.740234
1861,2022-05-20,29432.226563
1862,2022-05-21,30323.722656
1863,2022-05-22,29098.910156
1864,2022-05-23,29655.585938
1865,2022-05-24,29562.361328
1866,2022-05-25,29267.224609
1867,2022-05-26,28627.574219
1868,2022-05-27,28814.900391
1869,2022-05-28,29445.957031
1870,2022-05-29,31726.390625
1871,2022-05-30,31792.310547
1872,2022-05-31,29799.080078
1873,2022-06-01,30467.488281
1874,2022-06-02,29704.390625
1875,2022-06-03,29832.914063
1876,2022-06-04,29906.662109
1877,2022-06-05,31370.671875
1878,2022-06-06,31155.478516
1879,2022-06-07,30214.355469
1880,2022-06-08,30111.998047
1881,2022-06-09,29083.804688
1882,2022-06-10,28360.810547
1883,2022-06-11,26762.648438
1884,2022-06-12,22487.388672
1885,2022-06-13,22206.792969
1886,2022-06-14,20693.550781
1887,2022-06-15,24205.970337082003
1888,2022-06-16,22897.460521004723
1889,2022-06-17,21983.418735178453
1890,2022-06-18,21372.74389098703
1891,2022-06-19,20957.79552566491
1892,2022-06-20,20657.653366310384
1893,2022-06-21,20423.154321103793
1894,2022-06-22,20228.577289169993
1895,2022-06-23,20061.848131701117
1896,2022-06-24,19917.45899969814
1897,2022-06-25,19792.37107992022
1898,2022-06-26,19684.121271791275
1899,2022-06-27,19590.30780495038
1900,2022-06-28,19508.51110349027
1901,2022-06-29,19436.467884632613
1902,2022-06-30,19372.128532155068
1903,2022-07-01,19313.789648791768
1904,2022-07-02,19260.048553170473
1905,2022-07-03,19209.803279812575
1906,2022-07-04,19162.20707607023
1907,2022-07-05,19116.626855851595
1908,2022-07-06,19072.60758852816
1909,2022-07-07,19029.832731054004
1910,2022-07-08,18988.078724902945
1911,2022-07-09,18947.216974462575
1912,2022-07-10,18907.178235941603
1913,2022-07-11,18867.934811823507
1914,2022-07-12,18829.49065889636
1915,2022-07-13,18791.8635827065
1916,2022-07-14,18755.099086316775
